class_id,support,predicted,precision,recall,f1,roc_auc,average_precision
211,50,0,0.0,0.0,0.0,0.9688156156156156,0.06972056260000703
212,50,0,0.0,0.0,0.0,0.9821827827827827,0.04395329519004998
213,50,0,0.0,0.0,0.0,0.9741013013013013,0.08168266729313381
214,50,0,0.0,0.0,0.0,0.9807611611611612,0.03311204053646345
215,50,125,0.152,0.38,0.21714285714285714,0.9818588588588588,0.08865985451659548
216,50,0,0.0,0.0,0.0,0.9874354354354355,0.06886617744714986
217,50,107,0.06542056074766354,0.14,0.08917197452229299,0.988936936936937,0.064539690913386
218,50,0,0.0,0.0,0.0,0.9911565565565565,0.12027236148100257
219,50,63,0.07936507936507936,0.1,0.08849557522123894,0.9866924924924925,0.06435503044437485
220,50,45,0.24444444444444444,0.22,0.23157894736842105,0.9910272272272272,0.16202023148486866
221,50,0,0.0,0.0,0.0,0.9924284284284285,0.19145184936361948
222,50,60,0.31666666666666665,0.38,0.34545454545454546,0.9855625625625626,0.18868584525872406
223,50,169,0.05325443786982249,0.18,0.0821917808219178,0.9843655655655656,0.06887557105495132
224,50,0,0.0,0.0,0.0,0.9890628628628628,0.13040631315060933
225,50,0,0.0,0.0,0.0,0.9921601601601602,0.23492878289948724
226,50,0,0.0,0.0,0.0,0.9669215215215214,0.05161364877090463
227,50,41,0.0,0.0,0.0,0.9816298298298299,0.055904230600498685
228,50,27,1.0,0.54,0.7012987012987013,0.9937611611611612,0.6151670779853898
229,50,84,0.2261904761904762,0.38,0.28358208955223885,0.985605005005005,0.1492167208142304
230,50,0,0.0,0.0,0.0,0.9765883883883884,0.12168476205379827
231,50,88,0.4318181818181818,0.76,0.5507246376811594,0.9928272272272272,0.34068671017980984
232,50,102,0.0196078431372549,0.04,0.02631578947368421,0.9859887887887888,0.09697370114886067
233,50,0,0.0,0.0,0.0,0.9831575575575575,0.06230767696889755
234,50,0,0.0,0.0,0.0,0.9834342342342343,0.0568452143628811
235,50,85,0.29411764705882354,0.5,0.37037037037037035,0.9873783783783783,0.1747447334467964
236,50,110,0.045454545454545456,0.1,0.06250000000000001,0.9882752752752753,0.14929362605508123
237,50,227,0.14537444933920704,0.66,0.23826714801444043,0.9916270270270271,0.18849916769522534
238,50,97,0.05154639175257732,0.1,0.06802721088435373,0.9760396396396396,0.12611212939411914
239,50,42,0.07142857142857142,0.06,0.06521739130434782,0.9897795795795796,0.114969931162658
240,50,184,0.14130434782608695,0.52,0.2222222222222222,0.9895849849849849,0.153397585152928
241,50,88,0.03409090909090909,0.06,0.043478260869565216,0.9909035035035035,0.14538490454052638
242,50,0,0.0,0.0,0.0,0.9916254254254253,0.2519452287328713
243,50,63,0.3492063492063492,0.44,0.3893805309734513,0.979479079079079,0.1984339324573117
244,50,0,0.0,0.0,0.0,0.9953269269269269,0.24863259102711255
245,50,83,0.39759036144578314,0.66,0.4962406015037595,0.9749425425425426,0.2873590595907368
246,50,24,0.20833333333333334,0.1,0.13513513513513514,0.9876976976976977,0.09190045002051425
247,50,111,0.21621621621621623,0.48,0.2981366459627329,0.98512992992993,0.1503064104305457
248,50,104,0.3173076923076923,0.66,0.4285714285714286,0.9943319319319319,0.2516642887001403
249,50,35,0.14285714285714285,0.1,0.11764705882352941,0.9748632632632633,0.2013247229923101
250,50,0,0.0,0.0,0.0,0.992878078078078,0.29701951028913376
251,50,34,0.8529411764705882,0.58,0.6904761904761905,0.9917579579579578,0.5247815154371819
252,50,0,0.0,0.0,0.0,0.980262062062062,0.13536870936736578
253,50,0,0.0,0.0,0.0,0.9878344344344344,0.11441522011533983
254,50,62,0.12903225806451613,0.16,0.14285714285714285,0.9910624624624624,0.10494799490460086
255,50,89,0.38202247191011235,0.68,0.4892086330935252,0.9982416416416416,0.6802190722741902
